id,model_id,instrument_id,framing,run_index,status,temperature,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,cost_usd,latency_ms,provider,openrouter_id,completed_at
9YfocFemF519Jf,anthropic/claude-opus-4.8-fast,ipip50,self,5,completed,0.7,1135,709,0,1844,0.0468,1229,Anthropic,gen-1783273909-YFuU8ut5dzOoO6A1pNVM,1783273912
JkuAo7wQWLFj_H,anthropic/claude-opus-4.8-fast,ipip50,human,1,completed,0.7,1096,709,0,1805,0.04641,1169,Anthropic,gen-1783273911-YDXq5ov6j0xl4GKi2Wl9,1783273914
-af3iiyyqSJCif,anthropic/claude-opus-4.8-fast,ipip50,human,2,completed,0.7,1096,709,0,1805,0.04641,540,Anthropic,gen-1783273912-Tb4l5AM8Abu1gV5vpwe7,1783273914
jhJs2aucMcOBNv,anthropic/claude-opus-4.8-fast,ipip50,human,3,completed,0.7,1096,709,0,1805,0.04641,820,Anthropic,gen-1783273914-QMrpWesnO4zBZGWyc2o0,1783273917
TCEo7uKFdPfhyJ,anthropic/claude-opus-4.8-fast,ipip50,human,4,completed,0.7,1096,709,0,1805,0.04641,700,Anthropic,gen-1783273915-I7IRBmlmr9LXE4rPm9zi,1783273917
MLGLEpn0s2iKZ7,anthropic/claude-opus-4.8-fast,kolb12,self,1,completed,0.7,892,177,0,1069,0.01777,721,Anthropic,gen-1783273917-TLYfkjLbfjnSvIP3T86K,1783273918
BO-MpfmwdLcg-L,anthropic/claude-opus-4.8-fast,ipip50,human,5,completed,0.7,1096,709,0,1805,0.04641,1467,Anthropic,gen-1783273917-EpYQKDIHjQfS8wgs13rq,1783273920
NECYeaL77dItmd,anthropic/claude-opus-4.8-fast,kolb12,self,3,completed,0.7,892,177,0,1069,0.01777,604,Anthropic,gen-1783273920-Xsoz1ugLpB0eUF2iwsaH,1783273921
gYLarhV2X6ODll,anthropic/claude-opus-4.8-fast,kolb12,self,4,completed,0.7,892,177,0,1069,0.01777,595,Anthropic,gen-1783273921-9Towu1RuC0BoBphzJl6d,1783273922
WbTcKfYTLiRsRI,anthropic/claude-opus-4.8-fast,kolb12,self,2,completed,0.7,892,177,0,1069,0.01777,4481,Anthropic,gen-1783273919-ru1NkRor4f2vjr0hbDx9,1783273923
h7YUzIceerKQTx,anthropic/claude-opus-4.8-fast,kolb12,self,5,completed,0.7,892,177,0,1069,0.01777,626,Anthropic,gen-1783273922-KDNsegJpSUSrk12UBo2Q,1783273923
leFNH5oWLDQVjq,anthropic/claude-opus-4.8-fast,kolb12,human,2,completed,0.7,853,177,0,1030,0.01738,559,Anthropic,gen-1783273924-cXphUVj0QlL4gfMORHpV,1783273924
zJO_ofk8GCPonb,anthropic/claude-opus-4.8-fast,kolb12,human,1,completed,0.7,853,177,0,1030,0.01738,1068,Anthropic,gen-1783273923-54FAJDgFdVhPNHzxmCL4,1783273925
BsH5bB15F1W_0h,anthropic/claude-opus-4.8-fast,kolb12,human,3,completed,0.7,853,177,0,1030,0.01738,775,Anthropic,gen-1783273925-1p5xBfmxiwwxTd8V824N,1783273926
AiYLqJgBDQf-VV,anthropic/claude-opus-4.8-fast,kolb12,human,4,completed,0.7,853,177,0,1030,0.01738,1010,Anthropic,gen-1783273925-TL1Cg5Jt8EYSDWeH1Jm9,1783273926
kRVeEnjwFL8aI-,anthropic/claude-opus-4.8-fast,kolb12,human,5,completed,0.7,853,177,0,1030,0.01738,743,Anthropic,gen-1783273926-5QoSBxrOvvATMlvS646M,1783273927
tjhNCImemvquLw,anthropic/claude-opus-4.8-fast,locus_levenson,self,1,completed,0.7,1144,345,0,1489,0.02869,922,Anthropic,gen-1783273926-buUAPA0bE72ltKv3AUmg,1783273928
5hhv9RKRUehSIp,anthropic/claude-opus-4.8-fast,locus_levenson,self,2,completed,0.7,1144,345,0,1489,0.02869,745,Anthropic,gen-1783273927-auD5lcfZ8dTtbMN8jjvC,1783273929
VN6fvaq5s0DFpY,anthropic/claude-opus-4.8-fast,locus_levenson,self,3,completed,0.7,1144,345,0,1489,0.02869,909,Anthropic,gen-1783273929-U542EFKRXWVkjkXcuiii,1783273930
69j_e6h1_OONO0,anthropic/claude-opus-4.8-fast,locus_levenson,self,4,completed,0.7,1144,345,0,1489,0.02869,1013,Anthropic,gen-1783273929-C1beoBMInI1m174SRv5e,1783273931
_1kLx5XWEBdSrN,anthropic/claude-opus-4.8-fast,locus_levenson,self,5,completed,0.7,1144,345,0,1489,0.02869,558,Anthropic,gen-1783273930-wPo2nBNPmLGOwYat3QkY,1783273932
0-rDmT-ka0icnd,anthropic/claude-opus-4.8-fast,locus_levenson,human,1,completed,0.7,1105,345,0,1450,0.0283,721,Anthropic,gen-1783273931-DM6xaKtTKPcBDwZCjjVc,1783273932
nljyXh5VFYBh7R,anthropic/claude-opus-4.8-fast,locus_levenson,human,2,completed,0.7,1105,345,0,1450,0.0283,786,Anthropic,gen-1783273932-sszWjsfwUsffEHzkJuT4,1783273933
sKV33VVjbfj_3V,anthropic/claude-opus-4.8-fast,locus_levenson,human,3,completed,0.7,1105,345,0,1450,0.0283,833,Anthropic,gen-1783273932-RvSGAYzb7JUUHZ4Ofb4K,1783273934
QMfSxa9-B092vo,anthropic/claude-opus-4.8-fast,locus_levenson,human,4,completed,0.7,1105,345,0,1450,0.0283,732,Anthropic,gen-1783273934-mEFKkR6cP15fC8azv8mf,1783273935
FVUAOscypx__9R,anthropic/claude-opus-4.8-fast,locus_levenson,human,5,completed,0.7,1105,345,0,1450,0.0283,653,Anthropic,gen-1783273934-zLiM9XxoLLJIHzWYcfpx,1783273936
60_bvT5YORVRbW,anthropic/claude-opus-4.8-fast,lsq40,self,1,completed,0.7,1525,569,0,2094,0.0437,625,Anthropic,gen-1783273935-hbXpvr4asYzpBnlAlyRs,1783273937
bU-HNxilDHcY9-,anthropic/claude-opus-4.8-fast,lsq40,self,2,completed,0.7,1525,569,0,2094,0.0437,846,Anthropic,gen-1783273936-MgXFqWYzXNqlh3KyLpbT,1783273938
VCGBOk1rtmfogJ,anthropic/claude-opus-4.8-fast,lsq40,self,3,completed,0.7,1525,569,0,2094,0.0437,784,Anthropic,gen-1783273938-2wb1zIoevQlhrZKkxGOz,1783273940
X1vogvCS4FoFj4,anthropic/claude-opus-4.8-fast,lsq40,self,4,completed,0.7,1525,569,0,2094,0.0437,820,Anthropic,gen-1783273938-EAUAnOsw8qp5cauNAivk,1783273940
eo2iqd_FliXZQZ,anthropic/claude-opus-4.8-fast,lsq40,self,5,completed,0.7,1525,569,0,2094,0.0437,1206,Anthropic,gen-1783273940-rPcqh7tA8PK4Y2JcnRr2,1783273943
h-5BQRZFaI8hrZ,anthropic/claude-opus-4.8-fast,lsq40,human,1,completed,0.7,1486,569,0,2055,0.04331,748,Anthropic,gen-1783273941-ZjzN6zohFcYZMq6lE35b,1783273943
-LWNzOJSg514qf,anthropic/claude-opus-4.8-fast,lsq40,human,3,completed,0.7,1486,569,0,2055,0.04331,738,Anthropic,gen-1783273943-fplFo2UdFrbXnjvy0mPn,1783273945
MkjDjUswieY0Ek,anthropic/claude-opus-4.8-fast,lsq40,human,4,completed,0.7,1486,569,0,2055,0.04331,1467,Anthropic,gen-1783273945-birrZHuP8MVt2WjMSzpy,1783273948
1-nrAl3NHrxQh8,anthropic/claude-opus-4.8-fast,lsq40,human,5,completed,0.7,1486,569,0,2055,0.04331,569,Anthropic,gen-1783273948-DJnBJtv8IS0J5gYX0V3M,1783273950
_6LQhAgq5QwTdz,anthropic/claude-opus-4.8-fast,lsq40,human,2,completed,0.7,1486,569,0,2055,0.04331,2065,Anthropic,gen-1783273943-vG8B9uDxYCAPMVzmeNhb,1783273952
h2bVc33CyChZm9,anthropic/claude-opus-4.8-fast,mfq30,self,1,completed,0.7,1623,429,0,2052,0.03768,670,Anthropic,gen-1783273950-0W8HImGb2oYFFlGdsvgp,1783273952
Avky_nYoBMTCcx,anthropic/claude-opus-4.8-fast,mfq30,self,2,completed,0.7,1623,429,0,2052,0.03768,633,Anthropic,gen-1783273952-MiRyVg0aV7Zmb33UdYbX,1783273953
loFsurhROcjUW8,anthropic/claude-opus-4.8-fast,mfq30,self,3,completed,0.7,1623,429,0,2052,0.03768,798,Anthropic,gen-1783273952-QAUG01rIxOuZwVpdKenF,1783273954
BfaHJApHeDDkoG,anthropic/claude-opus-4.8-fast,mfq30,self,4,completed,0.7,1623,429,0,2052,0.03768,734,Anthropic,gen-1783273954-fVzmrU5gsvvO2MDvXdF6,1783273955
TO2wnVPPW7auTr,anthropic/claude-opus-4.8-fast,mfq30,self,5,completed,0.7,1623,429,0,2052,0.03768,1028,Anthropic,gen-1783273954-807QQstbIO4ddzzLQA7E,1783273956
n7YVKyxaEAZ3Sz,anthropic/claude-opus-4.8-fast,mfq30,human,1,completed,0.7,1584,429,0,2013,0.03729,950,Anthropic,gen-1783273955-wMMFffHh8AYPfUovqXI5,1783273957
MW0MIVqPUGS6da,anthropic/claude-opus-4.8-fast,mfq30,human,2,completed,0.7,1584,429,0,2013,0.03729,570,Anthropic,gen-1783273956-Xy4z7bkGzPL29Og2Tt5i,1783273958
xWq_toHEMpULi5,anthropic/claude-opus-4.8-fast,mfq30,human,3,completed,0.7,1584,429,0,2013,0.03729,682,Anthropic,gen-1783273957-jK0AmUXw5P843xju2AFF,1783273959
f7Ov05jSQYTMnJ,anthropic/claude-opus-4.8-fast,mfq30,human,4,completed,0.7,1584,429,0,2013,0.03729,726,Anthropic,gen-1783273958-kvYzqXMdUi1YC6ywpAlt,1783273960
YfeN5LGVQM38ac,anthropic/claude-opus-4.8-fast,mfq30,human,5,completed,0.7,1584,429,0,2013,0.03729,789,Anthropic,gen-1783273959-HKWOQoc2CSsDg33xVogD,1783273961
jQc8SlGX-mby4D,anthropic/claude-opus-4.8-fast,ncs18,self,1,completed,0.7,924,261,0,1185,0.02229,988,Anthropic,gen-1783273960-pmR0n2Ud25rrCKADrAF3,1783273961
T-xDTDGOBEI94k,anthropic/claude-opus-4.8-fast,ncs18,self,2,completed,0.7,924,261,0,1185,0.02229,760,Anthropic,gen-1783273961-rY2oqESnAKum1sTWPyse,1783273962
lK7twtOAaw91G_,anthropic/claude-opus-4.8-fast,ncs18,self,3,completed,0.7,924,261,0,1185,0.02229,658,Anthropic,gen-1783273962-XOrKUoU632j8JT0shdbu,1783273963
LE3q9VNXEQPXM-,anthropic/claude-opus-4.8-fast,ncs18,self,4,completed,0.7,924,261,0,1185,0.02229,682,Anthropic,gen-1783273963-1LB1Pm12vQ9zGYb4fX04,1783273964
93I5UzozqytYRe,anthropic/claude-opus-4.8-fast,ncs18,self,5,completed,0.7,924,261,0,1185,0.02229,489,Anthropic,gen-1783273963-1EFROKknkHXsLEKC0Soh,1783273964
N8YGA5TEp7vm9N,anthropic/claude-opus-4.8-fast,ncs18,human,1,completed,0.7,885,261,0,1146,0.0219,819,Anthropic,gen-1783273964-ij3M0XLGuwYA32SveD2n,1783273965
SKfOg1tX2vmXBV,anthropic/claude-opus-4.8-fast,ncs18,human,2,completed,0.7,885,261,0,1146,0.0219,640,Anthropic,gen-1783273964-cwNFjmdW6wP89T0E611j,1783273965
gQr87kZ11yu1ZR,anthropic/claude-opus-4.8-fast,ncs18,human,4,completed,0.7,885,261,0,1146,0.0219,498,Anthropic,gen-1783273966-elVXSuyW3WKrIKFn9vnf,1783273967
L9gBcat-U1GOX5,anthropic/claude-opus-4.8-fast,ncs18,human,5,completed,0.7,885,261,0,1146,0.0219,744,Anthropic,gen-1783273967-SK3O2YrK8IDGGrtnsvXx,1783273968
WU-OWg8eGdqGCo,anthropic/claude-opus-4.8-fast,ncs18,human,3,completed,0.7,885,261,0,1146,0.0219,3386,Anthropic,gen-1783273965-mwPc4bDDF8FFmF7QUcwT,1783273970
X7prUljOs9RKZF,anthropic/claude-opus-4.8-fast,pvq21,self,2,completed,0.7,1161,303,0,1464,0.02676,841,Anthropic,gen-1783273970-TAk0OL00Vjvsxo3wzrAp,1783273971
n2jYukakkXUDvw,anthropic/claude-opus-4.8-fast,pvq21,self,1,completed,0.7,1161,303,0,1464,0.02676,985,Anthropic,gen-1783273968-QIFuS8MtagJeoKvQUGr0,1783273974
pyENT3v4wEUovj,anthropic/claude-opus-4.8-fast,pvq21,self,4,completed,0.7,1161,303,0,1464,0.02676,588,Anthropic,gen-1783273974-xCqVyMsbKd4H0sgzciaF,1783273975
mES7iEm3s1OTFk,anthropic/claude-opus-4.8-fast,pvq21,self,5,completed,0.7,1161,303,0,1464,0.02676,614,Anthropic,gen-1783273975-nVeL79WXrcziR8SlSGVq,1783273977
GAY2J2UVlyi-Dw,anthropic/claude-opus-4.8-fast,pvq21,human,1,completed,0.7,1122,303,0,1425,0.02637,1184,Anthropic,gen-1783273977-3wm6vcnY4AMgpXKasa1e,1783273979
RWany4gkmVVhJZ,anthropic/claude-opus-4.8-fast,pvq21,human,2,completed,0.7,1122,303,0,1425,0.02637,682,Anthropic,gen-1783273979-SCGzHScGfdqSe6ZxpLay,1783273980
zHdrgzcLXYgyMX,anthropic/claude-opus-4.8-fast,pvq21,human,3,completed,0.7,1122,303,0,1425,0.02637,1538,Anthropic,gen-1783273981-7zZHnKmrdS53b1o6pgFS,1783273983
J_8IC7Xe_fa_bh,anthropic/claude-opus-4.8-fast,pvq21,human,4,completed,0.7,1122,303,0,1425,0.02637,1061,Anthropic,gen-1783273983-wnYm9vMLJ6pHO1MdKbUr,1783273985
y49nqjPNni7uWv,anthropic/claude-opus-4.8-fast,pvq21,human,5,completed,0.7,1122,303,0,1425,0.02637,989,Anthropic,gen-1783273985-bDsqhKmVoD2erPcowod9,1783273986
30F2Oepl-xCtO1,anthropic/claude-opus-4.8-fast,pvq21,self,3,completed,0.7,1161,303,0,1464,0.02676,10046,Anthropic,gen-1783273971-zfvBc0nxPq6WDVwTMbwP,1783273987
i6NKAOXmCK1FfJ,anthropic/claude-opus-4.8-fast,sd3,self,1,completed,0.7,935,387,0,1322,0.0287,633,Anthropic,gen-1783273986-Bokln54Ng6Oir76RPbZg,1783273988
Xch-by8a9SwK0V,anthropic/claude-opus-4.8-fast,sd3,self,2,completed,0.7,935,387,0,1322,0.0287,2709,Anthropic,gen-1783273987-eWccoyERqpSB0uShtrds,1783273990
w-EFgigA0PNk-9,anthropic/claude-opus-4.8-fast,sd3,self,3,completed,0.7,935,387,0,1322,0.0287,781,Anthropic,gen-1783273988-SMov5Ii2V6eFlwtyxizp,1783273990
oKGLHqA4MigN5-,anthropic/claude-opus-4.8-fast,sd3,self,4,completed,0.7,935,387,0,1322,0.0287,856,Anthropic,gen-1783273990-8PrrQOGOfEa2ayIv43BM,1783273992
z4p61MkkIuYAeI,anthropic/claude-opus-4.8-fast,sd3,self,5,completed,0.7,935,387,0,1322,0.0287,623,Anthropic,gen-1783273990-wSnixL9pMRRETGJaUK1f,1783273992
25dKuvHo5PsCib,anthropic/claude-opus-4.8-fast,sd3,human,1,completed,0.7,896,387,0,1283,0.02831,538,Anthropic,gen-1783273992-awLPIWTk0MXhv7Wecque,1783273993
v4eojETkpGYhiG,anthropic/claude-opus-4.8-fast,sd3,human,2,completed,0.7,896,387,0,1283,0.02831,681,Anthropic,gen-1783273992-ZBKlxBDXMAqsyNfNvXmE,1783273994
b6p-kO2ogqD-5h,anthropic/claude-opus-4.8-fast,sd3,human,3,completed,0.7,896,387,0,1283,0.02831,733,Anthropic,gen-1783273993-So76QOotfaLU5ISEIcwO,1783273995
EAzMLj5S3Ylsfb,anthropic/claude-opus-4.8-fast,sd3,human,4,completed,0.7,896,387,0,1283,0.02831,761,Anthropic,gen-1783273994-WWPVIeDm50zchQ0OSItN,1783273995
JhQUKhnob8jmRK,anthropic/claude-opus-4.8-fast,sd3,human,5,completed,0.7,896,387,0,1283,0.02831,876,Anthropic,gen-1783273995-IrYD6k62ZgZ962v0IcLV,1783273997
0xBsFZIGwBSEpS,anthropic/claude-opus-4.8-fast,vark16,self,1,completed,0.7,939,233,0,1172,0.02104,750,Anthropic,gen-1783273996-j2lkxyZSKRf9pHQIAIVm,1783273997
QDKrMv1HUYDtj7,anthropic/claude-opus-4.8-fast,vark16,self,2,completed,0.7,939,233,0,1172,0.02104,639,Anthropic,gen-1783273997-8Ruh2ERQCGjqztYG7jut,1783273998
NdDZxl9Lw_X7cN,anthropic/claude-opus-4.8-fast,vark16,self,3,completed,0.7,939,233,0,1172,0.02104,606,Anthropic,gen-1783273997-7HhnB4r8yqdOJO5gJuJ1,1783273998
kqDoeqBwAT0BKM,anthropic/claude-opus-4.8-fast,vark16,self,4,completed,0.7,939,233,0,1172,0.02104,481,Anthropic,gen-1783273998-w3nsqgJ7kCVcEwPCvYom,1783273999
ks0xHcgWz4ubr3,anthropic/claude-opus-4.8-fast,vark16,self,5,completed,0.7,939,233,0,1172,0.02104,589,Anthropic,gen-1783273998-2xNoONZMHTeeoHdXx7oQ,1783274000
y5OVp5PCuZKcqA,anthropic/claude-opus-4.8-fast,vark16,human,1,completed,0.7,900,233,0,1133,0.02065,605,Anthropic,gen-1783273999-oFPwsZUB5K0MY38Ltux0,1783274000
ZNdRj2t6Vf0xmq,anthropic/claude-opus-4.8-fast,vark16,human,2,completed,0.7,900,233,0,1133,0.02065,749,Anthropic,gen-1783274000-xfw41bK8OAFqWKyXiliy,1783274001
skfrvcxGbWNWlJ,anthropic/claude-opus-4.8-fast,vark16,human,3,completed,0.7,900,233,0,1133,0.02065,849,Anthropic,gen-1783274001-E5Tbs6W3M9ZP3Ryykyci,1783274002
ykC64ISJv57Em4,anthropic/claude-opus-4.8-fast,vark16,human,4,completed,0.7,900,233,0,1133,0.02065,1449,Anthropic,gen-1783274001-nK2nakgxXPExfRS8jQHq,1783274003
cyj-Sadwbv2HKT,anthropic/claude-opus-4.8-fast,vark16,human,5,completed,0.7,900,233,0,1133,0.02065,631,Anthropic,gen-1783274002-19GUGyF6CUgJoSr2pqRK,1783274003
DapGf7AmQll68Z,openai/gpt-5.5-pro,ecr12,self,2,completed,0.7,529,488,378,1017,0.10371,370,OpenAI,gen-1783274003-2Q7zI2DCaXddLuYXqUoL,1783274029
llf33YnAKnU2xH,openai/gpt-5.5-pro,ecr12,self,1,completed,0.7,529,506,396,1035,0.10695,366,OpenAI,gen-1783274003-PC2ty2AECoW8LcjKwKaw,1783274049
qQonnJTGuKtVxx,openai/gpt-5.5-pro,ecr12,self,4,completed,0.7,529,894,784,1423,0.17679,343,OpenAI,gen-1783274049-HGqyNF3UYLrVO9eJJR9v,1783274079
2JLZmpNqaKHrjT,openai/gpt-5.5-pro,ecr12,self,5,completed,0.7,529,640,530,1169,0.13107,351,OpenAI,gen-1783274079-uveGBCI7DNZogAppLwJb,1783274097
i8yxBsAM_q1Du_,openai/gpt-5.5-pro,ecr12,self,3,completed,0.7,529,894,784,1423,0.17679,383,OpenAI,gen-1783274029-vGevj9zAuUZAABHRSbWI,1783274100
HscxdyWHgahI-5,openai/gpt-5.5-pro,ecr12,human,1,completed,0.7,506,506,396,1012,0.10626,391,OpenAI,gen-1783274097-YruNjyLxoWDWrPAwi8NF,1783274106
EMpvKCjhCv4ek9,openai/gpt-5.5-pro,ecr12,human,3,completed,0.7,506,507,397,1013,0.10644,1446,OpenAI,gen-1783274106-A9MrY1UdsZrJaPRve41K,1783274127
tirdeo1js9qzEX,openai/gpt-5.5-pro,ecr12,human,2,completed,0.7,506,385,275,891,0.08448,405,OpenAI,gen-1783274100-Ckl7TtoC91gbGUHKWOmf,1783274139
gHWba9F_g_f7xu,openai/gpt-5.5-pro,ecr12,human,4,completed,0.7,506,403,293,909,0.08772,324,OpenAI,gen-1783274128-9Z6RHbpWah4rlFi4yHSA,1783274195
UbfgpIYhpc6ETF,openai/gpt-5.5-pro,ecr12,human,5,completed,0.7,506,464,354,970,0.0987,380,OpenAI,gen-1783274139-xdVP7K7KZNhwzGWnt4ui,1783274233
tCzjEimHMVJLHs,openai/gpt-5.5-pro,enneagram36,self,2,completed,0.7,965,2064,1762,3029,0.40047,331,OpenAI,gen-1783274233-fBs0wfyjOXcv407krszL,1783274279
ZvjlUBEhRsT3yk,openai/gpt-5.5-pro,enneagram36,self,1,completed,0.7,965,2124,1822,3089,0.41127,380,OpenAI,gen-1783274195-Cm58GnH7Hl2gLzgZInSB,1783274292
TV2kTlHh3RXBg9,openai/gpt-5.5-pro,enneagram36,self,3,completed,0.7,965,1420,1118,2385,0.28455,377,OpenAI,gen-1783274279-a0apc7Ww7hHRb35rUX38,1783274350
kd0S1DhDnfzchM,openai/gpt-5.5-pro,enneagram36,self,4,completed,0.7,965,1948,1646,2913,0.37959,354,OpenAI,gen-1783274292-9KMNyWIS0eaEiZ2oM6XM,1783274382
FwRl-95XV1y_Go,openai/gpt-5.5-pro,enneagram36,self,5,completed,0.7,965,2150,1848,3115,0.41595,379,OpenAI,gen-1783274350-UHOkkk5LTO7lCPOahg90,1783274487
aMKJOLumIwvQLR,openai/gpt-5.5-pro,enneagram36,human,1,completed,0.7,942,2261,1959,3203,0.43524,324,OpenAI,gen-1783274382-LfRWhv6NwwoF4YFD4ct5,1783274538
CkUB8FgYF_3ZFw,openai/gpt-5.5-pro,enneagram36,human,2,completed,0.7,942,1350,1048,2292,0.27126,472,OpenAI,gen-1783274487-4tXgiYko4j8Ix29Uh60H,1783274573
gr3vBf0eritww3,openai/gpt-5.5-pro,enneagram36,human,3,completed,0.7,942,2760,2458,3702,0.52506,821,OpenAI,gen-1783274538-pm1V2znQBdbC6dlSUdmS,1783274613
k-BgM3kp79CvsZ,openai/gpt-5.5-pro,enneagram36,human,4,completed,0.7,942,1364,1062,2306,0.27378,365,OpenAI,gen-1783274573-BXsK7ycjJmdZIRRZtQUs,1783274634
DDX68hKQp-T91j,openai/gpt-5.5-pro,enneagram36,human,5,completed,0.7,942,1363,1061,2305,0.2736,491,OpenAI,gen-1783274613-Tlt6vPMqMRoNgjTTG8iM,1783274683
1msqHOlNk5UXrI,openai/gpt-5.5-pro,enneagram90,self,1,completed,0.7,2394,3090,2356,5484,0.62802,400,OpenAI,gen-1783274634-hvI0uBQbJsidi1sSI6PT,1783274806
tZT-1m2YJF_Ysv,openai/gpt-5.5-pro,enneagram90,self,2,completed,0.7,2394,6163,5429,8557,1.18116,305,OpenAI,gen-1783274683-Ohkb9aNYHvJeVv6DHew9,1783274851
DqolxffehnhXQR,openai/gpt-5.5-pro,enneagram90,self,3,completed,0.7,2394,4551,3817,6945,0.891,451,OpenAI,gen-1783274806-hW0vdGt90P83ZgA6i3Vz,1783274958
ZEtQUWdma4Ci1c,openai/gpt-5.5-pro,enneagram90,self,4,completed,0.7,2394,4138,3404,6532,0.81666,355,OpenAI,gen-1783274851-UCFtzNSDKMXYuw6tpzrh,1783274974
fPxeeQ9RTzbUDT,openai/gpt-5.5-pro,enneagram90,human,1,completed,0.7,2371,3698,2964,6069,0.73677,362,OpenAI,gen-1783274974-roclMOTA9H5VQ4xEYHbZ,1783275059
ar_wc28u6O6ez3,openai/gpt-5.5-pro,enneagram90,self,5,completed,0.7,2394,4635,3901,7029,0.90612,433,OpenAI,gen-1783274958-vVrbYHSMauiIw8wVg0ls,1783275082
DWFP94FlsOykFZ,openai/gpt-5.5-pro,enneagram90,human,3,completed,0.7,2371,4703,3969,7074,0.91767,404,OpenAI,gen-1783275082-eRbhE8DO0eT16tAdXhLx,1783275195
lyFNvdxvRP1K_g,openai/gpt-5.5-pro,enneagram90,human,2,completed,0.7,2371,3387,2653,5758,0.68079,449,OpenAI,gen-1783275059-vQ2dOkRsvvpSDkKnMkce,1783275211
KfeVxRBzUathep,openai/gpt-5.5-pro,enneagram90,human,5,completed,0.7,2371,3164,2430,5535,0.64065,393,OpenAI,gen-1783275211-xO07BacgnySU7N4jAJJX,1783275318
g4JZN2h-6paZB-,openai/gpt-5.5-pro,enneagram90,human,4,completed,0.7,2371,4692,3958,7063,0.91569,415,OpenAI,gen-1783275195-RcIYAiQUW8MYl3Wdmk4k,1783275351
TxmUdD2IOGBbFJ,openai/gpt-5.5-pro,eq_short,self,1,completed,0.7,697,1319,1129,2016,0.25833,444,OpenAI,gen-1783275319-vUOzVkhRIwfzJUaaUt4U,1783275414
yZG4LCuqJhhCw6,openai/gpt-5.5-pro,eq_short,self,2,completed,0.7,697,1576,1386,2273,0.30459,416,OpenAI,gen-1783275352-iUFiYVVwhFzIQUG9RFgW,1783275456
muI6kjYldS7arI,openai/gpt-5.5-pro,eq_short,self,3,completed,0.7,697,1061,871,1758,0.21189,474,OpenAI,gen-1783275415-AxQGNiWgEpVch9lLBmtw,1783275467
O7wuz8hzaxKBux,openai/gpt-5.5-pro,eq_short,self,5,completed,0.7,697,792,602,1489,0.16347,364,OpenAI,gen-1783275467-W8q6oxSwTUqDf3Y5XIP3,1783275497
TuqlEcQTe9TmaL,openai/gpt-5.5-pro,eq_short,self,4,completed,0.7,697,1145,955,1842,0.22701,394,OpenAI,gen-1783275456-7U1lQOAW0ceOaizlGjVo,1783275501
ykkEsQ9X_X4BSY,openai/gpt-5.5-pro,eq_short,human,1,completed,0.7,674,596,406,1270,0.1275,457,OpenAI,gen-1783275497-1zvr0gCIUU3QffAiKhat,1783275575
M-7cqPD7v4u-oy,openai/gpt-5.5-pro,eq_short,human,2,completed,0.7,674,1502,1312,2176,0.29058,422,OpenAI,gen-1783275501-hj59tqZv7nrsiWC3pXts,1783275582
eeNoU9ozBBImVW,openai/gpt-5.5-pro,eq_short,human,4,completed,0.7,674,1009,819,1683,0.20184,407,OpenAI,gen-1783275582-ffZSdwPZt9BEfUfOl605,1783275606
bN88YoWSRsCCqz,openai/gpt-5.5-pro,eq_short,human,3,completed,0.7,674,993,803,1667,0.19896,448,OpenAI,gen-1783275575-0F9T4E3RhFUJ6CL8QaTR,1783275615
euwpdkUCLXuPeG,openai/gpt-5.5-pro,eq_short,human,5,completed,0.7,674,697,507,1371,0.14568,339,OpenAI,gen-1783275606-WsJA3tm2DXczjUa3SeTB,1783275627
wnLALdb3fQnaW_,openai/gpt-5.5-pro,hexaco24,self,2,completed,0.7,706,1339,1133,2045,0.2622,357,OpenAI,gen-1783275627-2qyP4rvtd97RIx4A9Rby,1783275692
xJZwuSt45pf_09,openai/gpt-5.5-pro,hexaco24,self,1,completed,0.7,706,966,760,1672,0.19506,324,OpenAI,gen-1783275615-5o2uHTMhftL15GQBEII2,1783275711
ohdeY_JhXP-4IV,openai/gpt-5.5-pro,hexaco24,self,3,completed,0.7,706,813,607,1519,0.16752,599,OpenAI,gen-1783275692-cQi8OThWV4PYXKUY6sXi,1783275751
opzY00MeKhgMqx,openai/gpt-5.5-pro,hexaco24,self,4,completed,0.7,706,1012,806,1718,0.20334,341,OpenAI,gen-1783275711-5IPJIrmGdwzgbEsP6gol,1783275756
HhgKH0sXMaU7wE,openai/gpt-5.5-pro,hexaco24,self,5,completed,0.7,706,909,703,1615,0.1848,475,OpenAI,gen-1783275751-ACRTSV7EokduuT6SjlEY,1783275789
ZbS5nanfTsMwdH,openai/gpt-5.5-pro,hexaco24,human,1,completed,0.7,683,1455,1249,2138,0.28239,396,OpenAI,gen-1783275757-T0O1EQX4RZAdT2hpqhjQ,1783275837
oKuk1FsfWK-iZH,openai/gpt-5.5-pro,hexaco24,human,2,completed,0.7,683,1754,1548,2437,0.33621,412,OpenAI,gen-1783275789-KA7FITG7vEv4OGXqDTvh,1783275841
in7M5Qu7dxcJ_B,openai/gpt-5.5-pro,hexaco24,human,4,completed,0.7,683,1595,1389,2278,0.30759,388,OpenAI,gen-1783275841-ZUxW08A5mXRIeyrJMP6u,1783275941
1d9tPQp8MBzU-a,openai/gpt-5.5-pro,hexaco24,human,3,completed,0.7,683,2584,2378,3267,0.48561,344,OpenAI,gen-1783275837-AHd2xVwxUmiCgp6lDxrp,1783275978
