run_id,model_id,instrument_id,framing,run_index,dimension,raw_sum,mean,item_count
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_developer,15,5,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_discipline,7,2.3333333333333335,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_empathy,12,4,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_focus,11,3.6666666666666665,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_futuristic,10,3.3333333333333335,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_harmony,8,2.6666666666666665,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_ideation,15,5,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_includer,13,4.333333333333333,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_individualization,15,5,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_input,11,3.6666666666666665,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_intellection,12,4,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_learner,15,5,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_maximizer,12,4,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_positivity,12,4,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_relator,9,3,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_responsibility,15,5,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_restorative,11,3.6666666666666665,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_self_assurance,9,3,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_significance,8,2.6666666666666665,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_strategic,13,4.333333333333333,3
dfchEGtLFmho8y,anthropic/claude-opus-5,otti102,self,2,str_woo,10,3.3333333333333335,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_achiever,10,3.3333333333333335,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_activator,8,2.6666666666666665,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_adaptability,10,3.3333333333333335,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_analytical,15,5,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_arranger,12,4,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_belief,15,5,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_command,9,3,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_communication,14,4.666666666666667,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_competition,5,1.6666666666666667,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_connectedness,9,3,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_consistency,9,3,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_context,12,4,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_deliberative,11,3.6666666666666665,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_developer,15,5,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_discipline,8,2.6666666666666665,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_empathy,12,4,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_focus,11,3.6666666666666665,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_futuristic,10,3.3333333333333335,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_harmony,9,3,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_ideation,15,5,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_includer,13,4.333333333333333,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_individualization,15,5,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_input,11,3.6666666666666665,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_intellection,13,4.333333333333333,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_learner,15,5,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_maximizer,12,4,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_positivity,12,4,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_relator,9,3,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_responsibility,15,5,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_restorative,11,3.6666666666666665,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_self_assurance,9,3,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_significance,8,2.6666666666666665,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_strategic,13,4.333333333333333,3
2O1_f0Q9AYNgci,anthropic/claude-opus-5,otti102,self,4,str_woo,10,3.3333333333333335,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_achiever,10,3.3333333333333335,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_activator,8,2.6666666666666665,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_adaptability,12,4,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_analytical,15,5,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_arranger,12,4,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_belief,15,5,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_command,7,2.3333333333333335,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_communication,14,4.666666666666667,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_competition,5,1.6666666666666667,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_connectedness,10,3.3333333333333335,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_consistency,10,3.3333333333333335,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_context,12,4,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_deliberative,11,3.6666666666666665,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_developer,13,4.333333333333333,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_discipline,7,2.3333333333333335,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_empathy,12,4,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_focus,11,3.6666666666666665,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_futuristic,9,3,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_harmony,9,3,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_ideation,15,5,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_includer,12,4,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_individualization,15,5,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_input,14,4.666666666666667,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_intellection,12,4,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_learner,14,4.666666666666667,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_maximizer,11,3.6666666666666665,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_positivity,10,3.3333333333333335,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_relator,9,3,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_responsibility,14,4.666666666666667,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_restorative,11,3.6666666666666665,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_self_assurance,8,2.6666666666666665,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_significance,7,2.3333333333333335,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_strategic,12,4,3
eiX9vafXlcvpIQ,anthropic/claude-opus-5,otti102,self,3,str_woo,9,3,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_achiever,10,3.3333333333333335,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_activator,8,2.6666666666666665,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_adaptability,10,3.3333333333333335,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_analytical,15,5,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_arranger,12,4,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_belief,15,5,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_command,9,3,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_communication,14,4.666666666666667,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_competition,5,1.6666666666666667,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_connectedness,9,3,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_consistency,10,3.3333333333333335,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_context,12,4,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_deliberative,11,3.6666666666666665,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_developer,15,5,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_discipline,7,2.3333333333333335,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_empathy,12,4,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_focus,10,3.3333333333333335,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_futuristic,9,3,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_harmony,9,3,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_ideation,15,5,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_includer,13,4.333333333333333,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_individualization,15,5,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_input,11,3.6666666666666665,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_intellection,11,3.6666666666666665,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_learner,15,5,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_maximizer,12,4,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_positivity,12,4,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_relator,9,3,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_responsibility,15,5,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_restorative,11,3.6666666666666665,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_self_assurance,9,3,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_significance,7,2.3333333333333335,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_strategic,13,4.333333333333333,3
TG8WTXITkuZJR5,anthropic/claude-opus-5,otti102,self,5,str_woo,10,3.3333333333333335,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_achiever,10,3.3333333333333335,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_activator,10,3.3333333333333335,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_adaptability,9,3,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_analytical,11,3.6666666666666665,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_arranger,9,3,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_belief,11,3.6666666666666665,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_command,8,2.6666666666666665,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_communication,9,3,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_competition,8,2.6666666666666665,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_connectedness,9,3,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_consistency,11,3.6666666666666665,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_context,10,3.3333333333333335,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_deliberative,11,3.6666666666666665,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_developer,11,3.6666666666666665,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_discipline,10,3.3333333333333335,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_empathy,12,4,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_focus,10,3.3333333333333335,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_futuristic,10,3.3333333333333335,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_harmony,12,4,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_ideation,10,3.3333333333333335,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_includer,12,4,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_individualization,11,3.6666666666666665,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_input,9,3,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_intellection,11,3.6666666666666665,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_learner,9,3,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_maximizer,9,3,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_positivity,10,3.3333333333333335,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_relator,12,4,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_responsibility,12,4,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_restorative,9,3,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_self_assurance,9,3,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_significance,11,3.6666666666666665,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_strategic,10,3.3333333333333335,3
bI2IOPX5dPMt8h,anthropic/claude-opus-5,otti102,human,4,str_woo,9,3,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_achiever,10,3.3333333333333335,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_activator,9,3,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_adaptability,10,3.3333333333333335,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_analytical,11,3.6666666666666665,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_arranger,9,3,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_belief,11,3.6666666666666665,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_command,8,2.6666666666666665,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_communication,9,3,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_competition,8,2.6666666666666665,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_connectedness,9,3,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_consistency,11,3.6666666666666665,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_context,10,3.3333333333333335,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_deliberative,11,3.6666666666666665,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_developer,11,3.6666666666666665,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_discipline,10,3.3333333333333335,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_empathy,12,4,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_focus,10,3.3333333333333335,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_futuristic,9,3,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_harmony,12,4,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_ideation,10,3.3333333333333335,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_includer,12,4,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_individualization,12,4,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_input,9,3,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_intellection,10,3.3333333333333335,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_learner,9,3,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_maximizer,9,3,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_positivity,10,3.3333333333333335,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_relator,12,4,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_responsibility,13,4.333333333333333,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_restorative,9,3,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_self_assurance,10,3.3333333333333335,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_significance,10,3.3333333333333335,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_strategic,11,3.6666666666666665,3
Tb14p5p_CnLcZ_,anthropic/claude-opus-5,otti102,human,1,str_woo,9,3,3
h0I5pHdal8KDCB,anthropic/claude-opus-5,pvq21,self,1,achievement,6,3,2
h0I5pHdal8KDCB,anthropic/claude-opus-5,pvq21,self,1,benevolence,11,5.5,2
h0I5pHdal8KDCB,anthropic/claude-opus-5,pvq21,self,1,conformity,7,3.5,2
h0I5pHdal8KDCB,anthropic/claude-opus-5,pvq21,self,1,hedonism,4,2,2
h0I5pHdal8KDCB,anthropic/claude-opus-5,pvq21,self,1,power,3,1.5,2
h0I5pHdal8KDCB,anthropic/claude-opus-5,pvq21,self,1,security,5,2.5,2
h0I5pHdal8KDCB,anthropic/claude-opus-5,pvq21,self,1,self_direction,9,4.5,2
h0I5pHdal8KDCB,anthropic/claude-opus-5,pvq21,self,1,stimulation,6,3,2
h0I5pHdal8KDCB,anthropic/claude-opus-5,pvq21,self,1,tradition,8,4,2
h0I5pHdal8KDCB,anthropic/claude-opus-5,pvq21,self,1,universalism,17,5.666666666666667,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_achiever,10,3.3333333333333335,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_activator,10,3.3333333333333335,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_adaptability,9,3,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_analytical,11,3.6666666666666665,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_arranger,9,3,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_belief,11,3.6666666666666665,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_command,8,2.6666666666666665,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_communication,9,3,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_competition,8,2.6666666666666665,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_connectedness,10,3.3333333333333335,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_consistency,12,4,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_context,11,3.6666666666666665,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_deliberative,11,3.6666666666666665,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_developer,11,3.6666666666666665,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_discipline,10,3.3333333333333335,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_empathy,12,4,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_focus,10,3.3333333333333335,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_futuristic,10,3.3333333333333335,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_harmony,12,4,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_ideation,10,3.3333333333333335,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_includer,12,4,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_individualization,12,4,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_input,10,3.3333333333333335,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_intellection,11,3.6666666666666665,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_learner,10,3.3333333333333335,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_maximizer,9,3,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_positivity,10,3.3333333333333335,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_relator,12,4,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_responsibility,13,4.333333333333333,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_restorative,10,3.3333333333333335,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_self_assurance,11,3.6666666666666665,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_significance,12,4,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_strategic,11,3.6666666666666665,3
THK0CM7Tjlqojt,anthropic/claude-opus-5,otti102,human,2,str_woo,9,3,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_achiever,10,3.3333333333333335,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_activator,9,3,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_adaptability,9,3,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_analytical,11,3.6666666666666665,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_arranger,10,3.3333333333333335,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_belief,11,3.6666666666666665,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_command,8,2.6666666666666665,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_communication,9,3,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_competition,8,2.6666666666666665,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_connectedness,10,3.3333333333333335,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_consistency,11,3.6666666666666665,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_context,10,3.3333333333333335,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_deliberative,11,3.6666666666666665,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_developer,11,3.6666666666666665,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_discipline,10,3.3333333333333335,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_empathy,12,4,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_focus,10,3.3333333333333335,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_futuristic,9,3,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_harmony,12,4,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_ideation,9,3,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_includer,12,4,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_individualization,11,3.6666666666666665,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_input,9,3,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_intellection,10,3.3333333333333335,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_learner,9,3,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_maximizer,9,3,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_positivity,10,3.3333333333333335,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_relator,12,4,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_responsibility,13,4.333333333333333,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_restorative,9,3,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_self_assurance,11,3.6666666666666665,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_significance,9,3,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_strategic,11,3.6666666666666665,3
L_c6ooWDhAO9zO,anthropic/claude-opus-5,otti102,human,3,str_woo,9,3,3
iyMMiJD_gVMMjY,anthropic/claude-opus-5,pvq21,self,2,achievement,6,3,2
iyMMiJD_gVMMjY,anthropic/claude-opus-5,pvq21,self,2,benevolence,11,5.5,2
iyMMiJD_gVMMjY,anthropic/claude-opus-5,pvq21,self,2,conformity,7,3.5,2
iyMMiJD_gVMMjY,anthropic/claude-opus-5,pvq21,self,2,hedonism,4,2,2
